NÚMERO DE ANEXO,TIPO DE DESCARGA,CUERPO RECEPTOR,PROCEDENCIA,AFLUENTE AL QUE SE DESCARGA,CLAVE DE MUNICIPIO,ESTADO,CLAVE DE CUENCA HIDROLÓGICA,FORMA DE DESCARGAR,LONGITUD,LATITUD
1940,SIN DATO,RIO,SIN DATO,SIN DATO,358,20,341,SIN DATO,-96.83186138888888,96.83186138888888
1941,SIN DATO,RIO,SIN DATO,SIN DATO,184,20,585,SIN DATO,-96.17941694444445,96.17941694444445
1942,SIN DATO,SUELO,SIN DATO,SIN DATO,196,20,576,SIN DATO,-96.5388475,96.5388475
1943,SIN DATO,RIO,SIN DATO,SIN DATO,452,20,341,SIN DATO,-96.72938916666666,96.72938916666666
1944,SIN DATO,RIO,SIN DATO,SIN DATO,77,20,341,SIN DATO,-96.82744555555556,96.82744555555556
1945,SERVICIO,INFILTRACION AL SUBSUELO,SERVICIOS SANITARIOS,RED MUNICIPAL,567,20,0,INTERMITENTE,-98.38611111111112,98.38611111111112
1946,PUBLICO URBANO,RIO GRANDE,MUNICIPAL (PUBLICO URBANO),RIO SALADO,298,20,0,PERMANENTE (CANAL A CIELO ABIERTO),-96.47805555555556,96.47805555555556
1947,SERVICIOS SANITARIOS,ARROYO OTATES,SERVICIOS,RIO AJAL,10,20,0,INTERMITENTE,-95.00194444444445,95.00194444444445
1948,SERVICIOS,ARROYO JUMIAPA,SERVICIOS SANITARIOS,RIO TOLOSITA,57,20,0,INTERMITENTE,-95.025,95.025
1949,MUNICIPAL,AREAS VERDES,SERVICIOS SANITARIOS,RIO TEHUANTEPEC,515,20,0,PERMANENTE,-96.20138888888889,96.20138888888889
1950,DE SERVICIOS,INFILTRACION AL SUBSUELO,SERVICIOS SANITARIOS,RIO TRINIDAD,499,20,0,PERMANENTE,-97.57416666666666,97.57416666666666
1951,DE SERVICIOS,POZO DE ABSORCION,SERVICIOS SANITARIOS,RIO COATZACOALCOS,10,20,0,PERMANENTE,-95.10833333333333,95.10833333333333
1952,DE SERVICIOS,POZO DE ABSORCION,SERVICIOS SANITARIOS,RIO TONTO,184,20,0,PERMANENTE,-96.96611111111112,96.96611111111112
1953,DE SERVICIOS,INFILTRACION AL SUBSUELO,SERVICIOS SANITARIOS,RIO SANTO DOMINGO,184,20,0,PERMANENTE,-96.17611111111111,96.17611111111111
1954,DE SERVICIOS,INFILTRACION AL SUBSUELO,SERVICIOS SANITARIOS,LAGUNA SUPERIOR E INFERIOR,43,20,0,PERMANENTE,-95.01916666666666,95.01916666666666
1955,MUNICIPAL,RIO MARIPOSA,PUBLICO URBANO,RIO COMAL,458,20,0,PERMANENTE,-96.54916666666666,96.54916666666666
1956,MUNICIPAL,RIO MARIPOSA,PUBLICO URBANO,RIO COMAL,458,20,0,PERMANENTE,-96.55166666666666,96.55166666666666
1957,MUNICIPAL,RIO MARIPOSA,PUBLICO URBANO,RIO COMAL,458,20,0,PERMANENTE,-96.55611111111111,96.55611111111111
1958,DE SERVICIOS,INFILTRACION SUPERFICIAL,SERVICIOS SANITARIOS,RIO ATOYAC,553,20,0,PERMANENTE,-96.6575,96.6575
1959,PUBLICO URBANO,INFILTRACION AL SUBSUELO,MUNICIPAL,RIO GRANDE,42,20,0,PERMANENTE,-96.48583333333333,96.48583333333333
1960,PUBLICO URBANO,INFILTRACION AL SUBSUELO,MUNICIPAL,RIO GRANDE,42,20,0,PERMANENTE,-96.48916666666666,96.48916666666666
1961,SERVICIOS,ACUIFERO,SERVICIOS SANITARIOS Y HOSPITALARIOS,RIO DEL ORO,540,20,0,POZO DE ABSORCION,-97.56777777777778,97.56777777777778
1962,SERVICIOS,ARROYO YOLOMECATL,SERVICIOS SANITARIOS Y HOSPITALARIOS,RIO MIXTECO,397,20,0,LIBRE CON TUBERIA,-97.6738888888889,97.6738888888889
1963,SERVICIOS,ACUIFERO,SERVICIOS SANITARIOS Y HOSPITALARIOS,RIO JAMAPA,41,20,0,POZO DE ABSORCION,-96.8425,96.8425
1964,SERVICIOS,ACUIFERO,SERVICIOS SANITARIOS Y LIMPIEZA,NOTIENE,10,20,0,CANAL,-95.06666666666666,95.06666666666666
1965,INDUSTRIAL,RIO ATOYAC,USO INDUSTRIAL,RIO VERDE,33,20,0,INTERMITENTE,-96.81305555555555,96.81305555555555
1966,SE SERVICIOS,INFILTRACION AL SUBSUELO,SERVICIOS SANITARIOS,NO TIENE,2,20,0,INTERMITENTE,-96.58805555555556,96.58805555555556
1967,PUBLICO URBANO,RIO CHIQUITO,USO PUBLICO URBANO,RIO GRANDE,177,20,0,TUBERIA (PERENNE),-96.96333333333334,96.96333333333334
1968,DE SERVICIOS,RIO TOMELLIN,SERVICIOS SANITARIOS,RIO GRANDE,558,20,0,INTERMITENTE,-96.9588888888889,96.9588888888889
1969,PUBLICO URBANO,RIO TOMELLIN,SERVICIOS SANITARIOS,RIO GRANDE,558,20,0,PERMANENTE,-96.95805555555556,96.95805555555556
1970,PUBLICO URBANO,INFILTRACION AL SUBSUELO,PUBLICO URBANO (SERVICIOS SANITARIOS),NO TIENE,334,20,0,PERMANENTE,-97.60416666666666,97.60416666666666
1971,PUBLICO URBANO,RIO PAPALOAPAN,SERVICIO PUBLICO URBANO DEL CONJUNTO HABITACIONAL SEBASTOPOL,RIO PAPALOAPAN,184,20,0,LIBRE CON TUBERIA,-96.16666666666667,96.16666666666667
1972,PERMANENTE,INFILTRACION AL SUBSUELO,SERVICIOS SANITARIOS,NO TIENE,553,20,0,PERMANENTE,-96.66250000000001,96.66250000000001
1973,SERVICIOS,INFILTRACION AL SUBSUELO,SERVICIOS SANITARIOS,NO TIENE,130,20,0,PERMANENTE,-94.7713888888889,94.7713888888889
1974,PUBLICO URBANO,ARROYO SIN NOMBRE,PUBLICO URBANO,RIO JUAVILA,541,20,0,"CON TUBO ALBAÑAL DE 8"" DE DIAMETRO",-96.29944444444445,96.29944444444445
1975,MUNICIPAL,RIO PRINCIPAL,PUBLICO URBANO,RIO GRANDE,233,20,0,CANAL A CIELO ABIERTO,-96.47805555555556,96.47805555555556
1976,ACUACULTURA,MAR MUERTO,GRANJAS DE CAMARON,GOLFO DE TEHUANTPEC,327,20,0,INTERMITENTE,-94.11666666666666,94.11666666666666
1977,SERVICIOS,SUELO,SERVICIOS SANITARIOS (AGUAS NEGRAS),NO APLICA,207,20,0,LIBRE CON TUBERIA,-95.06444444444445,95.06444444444445
1978,SERVICIOS,SUELO,SERVICIOS SANITARIOS (AGUAS JABONOSAS),NO APLICA,207,20,0,LIBRE CON TUBERIA,-95.06472222222222,95.06472222222222
1979,SERVICIOS,INFILTRACION AL SUBSUELO,SERVICIOS,RIO ATOYAC,338,20,0,PERMANENTE,-96.78472222222221,96.78472222222221
1980,SERVICIOS,ARROYO (CANAL EL ZANJON),SERVICIOS,EL MAR,79,20,0,FORTUITA,-95.17583333333334,95.17583333333334
1981,SERVICIOS,INFILTRACION AL SUBSUELO,SERVICIOS,RIO ATOYAC,67,20,0,PERMANENTE,-96.76527777777778,96.76527777777778
1982,SERVICIOS,INFILTRACION AL SUBSUELO,SERVICIOS SANITARIOS,NO APLICA,293,20,0,PERMANENTE,-96.77388888888889,96.77388888888889
1983,SERVICIOS,SUELO,REGADERAS Y SERVICIOS SANITARIOS DE LA BODEGA,NO APLICA,184,20,0,LIBRE CON TUBERIA,-96.2611111111111,96.2611111111111
1984,SERVICIOS,RIO ATOYAC,SERVICIOS,RIO ATOYAC,385,20,0,PERMANENTE,-96.71416666666667,96.71416666666667
1985,SERVICIOS,INFILTRACION AL SUBSUELO,SERVICIOS SANITARIOS,RIO LOS PERROS,43,20,0,PERMANENTE,-95.01280555555556,95.01280555555556
1986,SERVICIOS,SUBSUELO,SERVICIOS SANITARIOS,NO APLICA,515,20,0,PERMANENTE,-95.21694444444445,95.21694444444445
1987,INDUSTRIAL,RIO SALADO,PROCESO INDUSTRIAL,RIO SALADO,553,20,0,CANAL,-96.65861111111111,96.65861111111111
1988,INDUSTRIAL,SUBSUELO,SERVICIOS SANITARIOS Y LAVADO DE GARRAFONES,NO APLICA,515,20,0,PERMANENTE,-95.2325,95.2325
1989,MUNICIPAL,DREN DE RIEGO,SERVICIO PUBLICO URBANO,LAGUNA SUPERIOR,43,20,0,LIBRE CON TUBERIA,-95.01388888888889,95.01388888888889
1990,SERVICIOS,SUBSUELO,SERVICIOS SANITARIOS,NO APLICA,515,20,0,PERMANENTE,-95.20916666666668,95.20916666666668
1991,SERVICIOS,EL MAR,SERVICIOS,NO APLICA,79,20,0,PERMANENTE,-95.19305555555556,95.19305555555556
1992,PUBLICO URBANO,SUBSUELO,SERVICIOS SANITARIOS,NO APLICA,399,20,0,PERMANENTE,-96.77172222222222,96.77172222222222
1993,SERVICIOS,SUELO,SANITARIOS Y LAVABOS,NO APLICA,399,20,0,INTERMITENTE,-96.77063888888888,96.77063888888888
1994,INDUSTRIAL,EL MAR,RECHAZO DE AGUA MARINA TRATADA POR OSMOSIS INVERSA,NO APLICA,79,20,0,PERMANENTE (TUBERIA AHOGADA),-95.15386111111111,95.15386111111111
1995,SERVICIOS,RIO ATOYAC,SERVICIOS SANITARIOS,RIO ATOYAC,385,20,0,CANAL,-96.71686111111111,96.71686111111111
1996,INDUSTRIAL,POZO DE ABSORCION,INDUSTRIAL,NO APLICA,294,20,0,INTERMITENTE,-96.88727777777778,96.88727777777778
1997,PUBLICO URBANO,POZO DE ABSORCION,MUNICIPAL,RIO SALADO,560,20,0,PERMANENTE,-96.42,96.42
1998,SERVICIOS,ACUIFERO (POZO DE ABSORCION),SERVICIOS (LAVADO Y ENGRASADO),NO APLICA,79,20,0,INTERMITENTE,-95.19441666666667,95.19441666666667
1999,SERVICIOS,ACUIFERO (POZO DE ABSORCION),SERVICIOS (SANITARIOS),NO APLICA,79,20,0,INTERMITENTE,-95.19444444444444,95.19444444444444
2000,SIN DATO,SUELO,SIN DATO,SIN DATO,40,21,275,SIN DATO,-97.96111111111111,97.96111111111111
2001,SIN DATO,SUELO,SIN DATO,SIN DATO,153,21,275,SIN DATO,-97.95805555555556,97.95805555555556
2002,SIN DATO,SUELO,SIN DATO,SIN DATO,40,21,275,SIN DATO,-97.97583333333334,97.97583333333334
2003,SIN DATO,SUELO,SIN DATO,SIN DATO,170,21,284,SIN DATO,-97.50125,97.50125
2004,SIN DATO,SUELO,SIN DATO,SIN DATO,46,21,575,SIN DATO,-97.40608333333334,97.40608333333334
2005,SIN DATO,SUELO,SIN DATO,SIN DATO,46,21,575,SIN DATO,-97.40641666666667,97.40641666666667
2006,SIN DATO,SUELO,SIN DATO,SIN DATO,149,21,575,SIN DATO,-97.42536111111112,97.42536111111112
2007,SIN DATO,SUELO,SIN DATO,SIN DATO,209,21,575,SIN DATO,-97.48927777777777,97.48927777777777
2008,SIN DATO,SUELO,SIN DATO,SIN DATO,209,21,575,SIN DATO,-97.48833333333333,97.48833333333333
2009,SIN DATO,SUELO,SIN DATO,SIN DATO,209,21,575,SIN DATO,-97.48952777777778,97.48952777777778
2010,SIN DATO,SUELO,SIN DATO,SIN DATO,209,21,575,SIN DATO,-97.49091666666666,97.49091666666666
2011,SIN DATO,SUELO,SIN DATO,SIN DATO,209,21,575,SIN DATO,-97.49031388888889,97.49031388888889
2012,SIN DATO,SUELO,SIN DATO,SIN DATO,114,21,270,SIN DATO,-98.17876666666668,98.17876666666668
2013,SIN DATO,SUELO,SIN DATO,SIN DATO,114,21,270,SIN DATO,-98.17784,98.17784
2014,SIN DATO,RIO,SIN DATO,SIN DATO,212,21,570,SIN DATO,-97.72233333333334,97.72233333333334
2015,SIN DATO,SUELO,SIN DATO,SIN DATO,185,21,273,SIN DATO,-98.51428527777777,98.51428527777777
2016,SIN DATO,SUELO,SIN DATO,SIN DATO,185,21,273,SIN DATO,-98.51477972222222,98.51477972222222
2017,SIN DATO,RIO,SIN DATO,SIN DATO,207,21,570,SIN DATO,-97.58055555555555,97.58055555555555
2018,SIN DATO,RIO,SIN DATO,SIN DATO,207,21,570,SIN DATO,-97.57750027777777,97.57750027777777
2019,SIN DATO,RIO,SIN DATO,SIN DATO,69,21,273,SIN DATO,-98.57777833333333,98.57777833333333
2020,SIN DATO,RIO,SIN DATO,SIN DATO,64,21,568,SIN DATO,-97.87305555555555,97.87305555555555
2021,SIN DATO,RIO,SIN DATO,SIN DATO,86,21,568,SIN DATO,-97.91885277777779,97.91885277777779
2022,SIN DATO,RIO,SIN DATO,SIN DATO,114,21,270,SIN DATO,-98.15494083333334,98.15494083333334
2023,SIN DATO,RIO,SIN DATO,SIN DATO,10,21,575,SIN DATO,-97.26586111111111,97.26586111111111
2024,SIN DATO,RIO,SIN DATO,SIN DATO,10,21,575,SIN DATO,-97.26585555555556,97.26585555555556
2025,SIN DATO,RIO,SIN DATO,SIN DATO,10,21,575,SIN DATO,-97.26350277777777,97.26350277777777
2026,SIN DATO,SUELO,SIN DATO,SIN DATO,140,21,270,SIN DATO,-98.37493972222221,98.37493972222221
2027,SIN DATO,SUELO,SIN DATO,SIN DATO,114,21,270,SIN DATO,-98.10419583333332,98.10419583333332
2028,SIN DATO,SUELO,SIN DATO,SIN DATO,41,21,270,SIN DATO,-98.25358666666666,98.25358666666666
2029,SIN DATO,RIO,SIN DATO,SIN DATO,15,21,275,SIN DATO,-98.01755555555556,98.01755555555556
2030,SIN DATO,RIO,SIN DATO,SIN DATO,15,21,270,SIN DATO,-98.10197222222222,98.10197222222222
2031,SIN DATO,RIO,SIN DATO,SIN DATO,161,21,575,SIN DATO,-97.50111138888889,97.50111138888889
2032,SIN DATO,RIO,SIN DATO,SIN DATO,174,21,570,SIN DATO,-97.394445,97.394445
2033,SIN DATO,SUELO,SIN DATO,SIN DATO,74,21,270,SIN DATO,-98.38293166666666,98.38293166666666
2034,SIN DATO,RIO,SIN DATO,SIN DATO,102,21,273,SIN DATO,-98.43820388888889,98.43820388888889
2035,SIN DATO,SUELO,SIN DATO,SIN DATO,156,21,575,SIN DATO,-97.42083333333333,97.42083333333333
2036,SIN DATO,RIO,SIN DATO,SIN DATO,114,21,270,SIN DATO,-98.15669444444445,98.15669444444445
2037,SIN DATO,RIO,SIN DATO,SIN DATO,180,21,270,SIN DATO,-98.60972222222222,98.60972222222222
2038,SIN DATO,RIO,SIN DATO,SIN DATO,180,21,270,SIN DATO,-98.54333333333334,98.54333333333334
2039,SIN DATO,RIO,SIN DATO,SIN DATO,114,21,270,SIN DATO,-98.20483333333334,98.20483333333334
2040,SIN DATO,SUELO,SIN DATO,SIN DATO,177,21,575,SIN DATO,-97.55555555555556,97.55555555555556
2041,SIN DATO,SUELO,SIN DATO,SIN DATO,74,21,270,SIN DATO,-98.40622222222223,98.40622222222223
2042,SIN DATO,SUELO,SIN DATO,SIN DATO,183,21,570,SIN DATO,-97.83862583333332,97.83862583333332
2043,SIN DATO,SUELO,SIN DATO,SIN DATO,161,21,575,SIN DATO,-97.53805861111111,97.53805861111111
2044,SIN DATO,SUELO,SIN DATO,SIN DATO,161,21,575,SIN DATO,-97.55194472222222,97.55194472222222
2045,SIN DATO,SUELO,SIN DATO,SIN DATO,186,21,570,SIN DATO,-97.4847225,97.4847225
2046,SIN DATO,SUELO,SIN DATO,SIN DATO,186,21,570,SIN DATO,-97.48583361111112,97.48583361111112
2047,SIN DATO,SUELO,SIN DATO,SIN DATO,156,21,575,SIN DATO,-97.33000055555556,97.33000055555556
2048,SIN DATO,SUELO,SIN DATO,SIN DATO,156,21,575,SIN DATO,-97.33000027777777,97.33000027777777
2049,SIN DATO,SUELO,SIN DATO,SIN DATO,74,21,270,SIN DATO,-98.38119444444443,98.38119444444443
2050,SIN DATO,SUELO,SIN DATO,SIN DATO,74,21,270,SIN DATO,-98.37888888888888,98.37888888888888
2051,SIN DATO,RIO,SIN DATO,SIN DATO,114,21,270,SIN DATO,-98.14797222222222,98.14797222222222
2052,SIN DATO,RIO,SIN DATO,SIN DATO,180,21,270,SIN DATO,-98.59666666666666,98.59666666666666
2053,SIN DATO,SUELO,SIN DATO,SIN DATO,69,21,273,SIN DATO,-98.48333333333333,98.48333333333333
2054,SIN DATO,RIO,SIN DATO,SIN DATO,119,21,270,SIN DATO,-98.32619444444444,98.32619444444444
2055,SIN DATO,RIO,SIN DATO,SIN DATO,74,21,270,SIN DATO,-98.39194444444445,98.39194444444445
2056,SIN DATO,RIO,SIN DATO,SIN DATO,74,21,270,SIN DATO,-98.3625,98.3625
2057,SIN DATO,SUELO,SIN DATO,SIN DATO,114,21,270,SIN DATO,-98.24444444444444,98.24444444444444
2058,SIN DATO,SUELO,SIN DATO,SIN DATO,161,21,575,SIN DATO,-97.53988888888888,97.53988888888888
2059,SIN DATO,SUELO,SIN DATO,SIN DATO,161,21,575,SIN DATO,-97.53858333333334,97.53858333333334
2060,SIN DATO,SUELO,SIN DATO,SIN DATO,161,21,575,SIN DATO,-97.5385,97.5385
2061,SIN DATO,SUELO,SIN DATO,SIN DATO,161,21,575,SIN DATO,-97.53841666666666,97.53841666666666
2062,SIN DATO,SUELO,SIN DATO,SIN DATO,161,21,575,SIN DATO,-97.53827777777778,97.53827777777778
2063,SIN DATO,SUELO,SIN DATO,SIN DATO,161,21,575,SIN DATO,-97.53772222222221,97.53772222222221
2064,SIN DATO,RIO,SIN DATO,SIN DATO,104,21,284,SIN DATO,-97.84508333333333,97.84508333333333
2065,SERVICIOS,RIO ZEMPOALA,PROCESO DE DESPULPADO Y LAVADO DE CAFE,RIO TECOLUTLA,210,21,0,LIBRE CON TUBERIA,-97.71527777777779,97.71527777777779
2066,PUBLICO URBANO,BARRANCA SAN MANUEL,SERVICIOS DOMESTICOS Y SANITARIOS,BARRANCA TORO PINTO,23,21,0,LIBRE CON TUBERIA,-97.31388888888888,97.31388888888888
2067,PUBLICO URBANO,BARRANCA CUESTA DEL CARRO,SERVICIOS DOMESTICOS Y SANITARIOS.,BARRANCA EL INFIERNILLO,23,21,0,LIBRE CON TUBERIA,-97.27527777777777,97.27527777777777
2068,PUBLICO URBANO,BARRANCA SIN NOMBRE,SERVICIOS DOMESTICOS Y SANITARIOS,RIO AJAJALPAN,123,21,0,LIBRE CON TUBERIA,-97.79666666666667,97.79666666666667
2069,PUBLICO URBANO,BARRANCA ISTETEC,SERVICIOS DOMESTICOS Y SANITARIOS,RIO AJAJALPA,53,21,0,LIBRE CON TUBERIA,-98.10472222222222,98.10472222222222
2070,PUBLICO URBANO,RIO APULCO,SERVICIOS DOMESTICOS Y SANITARIOS,RIO TECOLUTLA,25,21,0,LIBRE CON TUBERIA,-97.45777777777778,97.45777777777778
2071,PUBLICO-URBANO,TERRENOS DE CULTIVO,"SERVICIOS DOMESTICOS, Y SANITARIOS",SIN AFLUENTE,75,21,0,INFILTRACION SUPERFICIAL,-97.4238888888889,97.4238888888889
2072,PUBLICO-URBANO,TERRENOS DE CULTIVO,SERVICIOS DOMESTICOS Y SANITARIOS,SIN AFLUENTE,75,21,0,INFILTRACION SUPERFICIAL,-97.42611111111111,97.42611111111111
2073,PUBLICO-URBANO,TERRENOS DE CULTIVO,SERVICIOS DOMESTICOS Y SANITARIOS,SIN AFLUENTE,75,21,0,INFILTRACION SUPERFICIAL,-97.42611111111111,97.42611111111111
2074,INDUSTRIAL,ARROYO XALTAHUATL,PROCESO Y SERVICIOS SANITARIOS,ARROYO XOLOATL,174,21,0,LIBRE CON TUBERIA,-97.35555555555555,97.35555555555555
2075,PUBLICO-URBANO,ARROYO ATZOMPA,SERVICIOS DOMESTICOS Y SANITARIOS,RIO AHUAXOTLA,195,21,0,LIBRE CON TUBERIA,-97.20166666666667,97.20166666666667
2076,PUBLICO URBANO,BARRANCA XOCHITLAXCO,SERVICIOS DOMESTICOS Y SANITARIOS,RIO ZEMPOALA,167,21,0,LIBRE CON TUBERIA,-97.84333333333333,97.84333333333333
2077,PUBLICO-URBANO,BARRANCA ACOCOMOTLA,SERVICIOS DOMESTICOS Y SANITARIOS,RIO BLANCO,58,21,0,LIBRE CON TUBERIA,-97.21333333333334,97.21333333333334
2078,ACUACULTURA,ARROYO PASO FEO,ESTANQUES DE CULTIVO DE PECES,RIO TEOPANCINGO,71,21,0,LIBRE CON TUBERIA,-98.0786111111111,98.0786111111111
2079,PUBLICO-URBANO,ARROYO ZECEPACO,SERVICIOS DOMESTICOS Y SANITARIOS,RIO AJAJALPAN,208,21,0,LIBRE CON TUBERIA,-97.94277777777778,97.94277777777778
2080,PUBLICO-URBANO,ARROYO ZECEPACO,SERVICIOS DOMESTICOS Y SANITARIOS,RIO AJAJALPAN,208,21,0,LIBRE CON TUBERIA,-97.9413888888889,97.9413888888889
2081,PUBLICO-URBANO,ARROYO S/NOMBRE,SERVICIOS DOMESTICOS Y SANITARIOS,RIO AJAJALPAN,208,21,0,LIBRE CON TUBERIA,-97.92916666666667,97.92916666666667
2082,PUBLICO-URBANO,BARRANCA EL ESPINOSAL,SERVICIOS DOMESTICOS Y SANITARIOS,RIO AJAJALPAN,208,21,0,LIBRE CON TUBERIA,-97.92416666666666,97.92416666666666
2083,PUBLICO-URBANO,ARROYO SIN NOMBRE,SERVICIOS DOMESTICOS Y SANITARIOS,RIO AJAJALPAN,208,21,0,CANAL,-97.93416666666667,97.93416666666667
2084,PUBLICO URBANO,BARRANCA SIN NOMBRE,SERVICIOS DOMESTICOS Y SANITARIOS,RIO ATENCO,208,21,0,LIBRE CON TUBERIA,-97.93583333333333,97.93583333333333
2085,PUBLICO URBANO,CAMPO DE INFILTRACION,SERVICIOS DOMESTICOS Y SANITARIOS,RIO ATENCO,208,21,0,LIBRE CON TUBERIA,-97.93916666666667,97.93916666666667
2086,PUBLICO URBANO,TERRENOS DE CULTIVO,SERVICIOS DOMESTICOS Y SANITARIOS,SIN AFLUENTE,129,21,0,INFILTRACION SUPERFICIAL,-97.31916666666666,97.31916666666666
2087,INDUSTRIAL,TERRENOS DE CULTIVO,PROCESO DE ELABORACION DE AGUARDIENTE,SIN AFLUENTE,202,21,0,INFILTRACION SUPERFICIAL,-97.63,97.63
2088,AGRICOLA,ARROYO SIN NOMBRE,PROCESO DE DESPULPADO Y LAVADO DE CAFE,RIO AMIXTLAN,213,21,0,CANAL,-97.83138888888888,97.83138888888888
2089,agricola,ARROYO NAPOLUTLA,PROCESO DE DESPULPADO Y LAVADO DE CAFE,ARROYO SUCIO,197,21,0,LIBRE CON TUBERIA,-97.94277777777778,97.94277777777778
2090,AGRICOLA,RIO TAMBORTITLA,PROCESO DE DESPULPADO Y LAVADO DE CAFE.,RIO NECAXA,213,21,0,CANAL,-97.775,97.775
2091,AGRICOLA,CAMPOS DE CULTIVO (CAFE),PROCESO DE DESPULPE Y LAVADO DEL CAFE,NO TIENE,187,21,0,INFILTRACION SUPERFICIAL,-98.06305555555555,98.06305555555555
2092,AGRICOLA,CAMPOS DE CULTIVO,PROCESO DE LAVADO Y DESPULPE DE CAFE.,SIN AFLUENTE,213,21,0,INFILTRACION SUPERFICIAL,-97.80055555555555,97.80055555555555
2093,AGRICOLA,ARROYO SIN NOMBRE,"PROCESO DE DESPULPADO , LAVADO DE CAFE Y SERVICIOS SANITARIOS.",RIO NECAXA,213,21,0,LIBRE CON TUBERIA,-97.91944444444445,97.91944444444445
2094,AGRICOLA,CAMPOS DE CULTIVO,PROCESO,SIN AFLUENTE,197,21,0,INFILTRACION SUPERFICIAL,-97.9888888888889,97.9888888888889
2095,AGRICOLA,ARROYO SIN NOMBRE.,PROCESO DE DESPULPADO Y LAVADO DE CAFE.,RIO LOS CAJONES,183,21,0,CANAL,-97.90166666666667,97.90166666666667
2096,AGRICOLA,CAMPOS DE CULTIVO,PROCESO,SIN AFLUENTE,86,21,0,INFILTRACION SUPERFICIAL,-97.89,97.89
2097,AGRICOLA,ARROYO PROVIDENCIA,PROCESO,RIO NECAXA,213,21,0,LIBRE CON TUBERIA,-97.82833333333333,97.82833333333333
2098,AGRICOLA,ARROYO SIN NOMBRE,PROCESO,RIO ACALMAN,187,21,0,TUBERIA LIBRE,-98.06833333333333,98.06833333333333
2099,AGRICOLA,RIO ACALMAN,PROCESO DE LAVADO Y DESPULPADO DE CAFE.,RIO PANTEPEC,187,21,0,LIBRE CON TUBERIA,-98.0611111111111,98.0611111111111
2100,SIN DATO,SUELO,SIN DATO,SIN DATO,5,22,176,SIN DATO,-100.16861138888889,100.16861138888889
2101,SIN DATO,SUELO,SIN DATO,SIN DATO,5,22,176,SIN DATO,-100.1691113888889,100.1691113888889
2102,SIN DATO,RIO,SIN DATO,SIN DATO,14,22,176,SIN DATO,-100.46932166666667,100.46932166666667
2103,SIN DATO,SUELO,SIN DATO,SIN DATO,14,22,176,SIN DATO,-100.47275527777778,100.47275527777778
2104,SIN DATO,RIO,SIN DATO,SIN DATO,14,22,176,SIN DATO,-100.40183361111112,100.40183361111112
2105,SIN DATO,SUELO,SIN DATO,SIN DATO,16,22,489,SIN DATO,-99.93372222222223,99.93372222222223
2106,SIN DATO,RIO,SIN DATO,SIN DATO,5,22,489,SIN DATO,-100.13433333333334,100.13433333333334
2107,SIN DATO,RIO,SIN DATO,SIN DATO,4,22,525,SIN DATO,-99.56916722222222,99.56916722222222
2108,SIN DATO,SUELO,SIN DATO,SIN DATO,6,22,176,SIN DATO,-100.40702777777778,100.40702777777778
2109,SIN DATO,RIO,SIN DATO,SIN DATO,15,22,524,SIN DATO,-99.56148027777778,99.56148027777778
2110,SIN DATO,SUELO,SIN DATO,SIN DATO,14,22,176,SIN DATO,-100.38344472222222,100.38344472222222
2111,SIN DATO,SUELO,SIN DATO,SIN DATO,14,22,176,SIN DATO,-100.38316777777777,100.38316777777777
2112,SIN DATO,SUELO,SIN DATO,SIN DATO,11,22,176,SIN DATO,-100.23461194444444,100.23461194444444
2113,SIN DATO,SUELO,SIN DATO,SIN DATO,6,22,176,SIN DATO,-100.45716722222222,100.45716722222222
2114,SIN DATO,SUELO,SIN DATO,SIN DATO,14,22,176,SIN DATO,-100.40114222222223,100.40114222222223
2115,SIN DATO,SUELO,SIN DATO,SIN DATO,14,22,176,SIN DATO,-100.40838916666667,100.40838916666667
2116,SIN DATO,SUELO,SIN DATO,SIN DATO,14,22,176,SIN DATO,-100.43203611111112,100.43203611111112
2117,SIN DATO,SUELO,SIN DATO,SIN DATO,7,22,489,SIN DATO,-99.94750083333334,99.94750083333334
2118,SIN DATO,SUELO,SIN DATO,SIN DATO,16,22,489,SIN DATO,-100.03332999999999,100.03332999999999
2119,SIN DATO,RIO,SIN DATO,SIN DATO,11,22,176,SIN DATO,-100.31862416666667,100.31862416666667
2120,SIN DATO,RIO,SIN DATO,SIN DATO,5,22,489,SIN DATO,-99.99139,99.99139
2121,SIN DATO,SUELO,SIN DATO,SIN DATO,11,22,176,SIN DATO,-100.27580583333334,100.27580583333334
2122,SIN DATO,SUELO,SIN DATO,SIN DATO,5,22,176,SIN DATO,-100.19502805555555,100.19502805555555
2123,SIN DATO,RIO,SIN DATO,SIN DATO,16,22,489,SIN DATO,-100.00104388888889,100.00104388888889
2124,SIN DATO,SUELO,SIN DATO,SIN DATO,16,22,489,SIN DATO,-99.96144472222223,99.96144472222223
2125,SIN DATO,SUELO,SIN DATO,SIN DATO,14,22,176,SIN DATO,-100.43291972222222,100.43291972222222
2126,SIN DATO,SUELO,SIN DATO,SIN DATO,11,22,176,SIN DATO,-100.28769472222223,100.28769472222223
2127,SIN DATO,SUELO,SIN DATO,SIN DATO,11,22,176,SIN DATO,-100.23629222222222,100.23629222222222
2128,SIN DATO,SUELO,SIN DATO,SIN DATO,14,22,176,SIN DATO,-100.38185472222222,100.38185472222222
2129,SIN DATO,SUELO,SIN DATO,SIN DATO,6,22,176,SIN DATO,-100.37880583333333,100.37880583333333
